,date,status,age_group,gender,count,rate_per_100000
3627,2020-10-31,hospitalizations,0 to 11,all,17,0.348706862
3628,2020-10-31,hospitalizations,12 to 19,male,5,0.273393757
3629,2020-10-31,hospitalizations,12 to 19,female,7,0.406804562
3630,2020-10-31,hospitalizations,12 to 19,all,12,0.338067023
3631,2020-10-31,hospitalizations,20 to 29,male,19,0.659166966
3632,2020-10-31,hospitalizations,20 to 29,female,35,1.324762498
3633,2020-10-31,hospitalizations,20 to 29,all,54,0.977480125
3634,2020-10-31,hospitalizations,30 to 39,male,28,0.949617372
3635,2020-10-31,hospitalizations,30 to 39,female,41,1.445216597
3636,2020-10-31,hospitalizations,30 to 39,all,69,1.192636558
3637,2020-10-31,hospitalizations,40 to 49,male,46,1.79103943
3638,2020-10-31,hospitalizations,40 to 49,female,35,1.365455079
3639,2020-10-31,hospitalizations,40 to 49,all,81,1.578458446
3640,2020-10-31,hospitalizations,50 to 59,male,79,3.206926311
3641,2020-10-31,hospitalizations,50 to 59,female,62,2.463029725
3642,2020-10-31,hospitalizations,50 to 59,all,141,2.830959778
3643,2020-10-31,hospitalizations,60 to 69,male,80,3.227215756
3644,2020-10-31,hospitalizations,60 to 69,female,65,2.514788893
3645,2020-10-31,hospitalizations,60 to 69,all,145,2.863560053
3646,2020-10-31,hospitalizations,70 to 79,male,135,8.437679301
3647,2020-10-31,hospitalizations,70 to 79,female,91,5.134466602
3648,2020-10-31,hospitalizations,70 to 79,all,226,6.701653648
3649,2020-10-31,hospitalizations,80+,male,171,22.99515219
3650,2020-10-31,hospitalizations,80+,female,195,18.20204834
3651,2020-10-31,hospitalizations,80+,all,366,20.16592257
3652,2020-10-31,hospitalizations,all,male,571,2.853044666
3653,2020-10-31,hospitalizations,all,female,540,2.6887002
3654,2020-10-31,hospitalizations,all,all,1111,2.770728271
3655,2020-10-31,icu,0 to 11,female,2,0.084190285
3656,2020-10-31,icu,0 to 11,all,2,0.041024337
3657,2020-10-31,icu,12 to 19,male,1,0.054678751
3658,2020-10-31,icu,12 to 19,all,1,0.028172252
3659,2020-10-31,icu,20 to 29,male,4,0.138771993
3660,2020-10-31,icu,20 to 29,female,1,0.037850357
3661,2020-10-31,icu,20 to 29,all,5,0.090507419
3662,2020-10-31,icu,30 to 39,male,6,0.203489437
3663,2020-10-31,icu,30 to 39,female,6,0.211495112
3664,2020-10-31,icu,30 to 39,all,12,0.207415054
3665,2020-10-31,icu,40 to 49,male,9,0.350420758
3666,2020-10-31,icu,40 to 49,female,6,0.234078014
3667,2020-10-31,icu,40 to 49,all,15,0.29230712
3668,2020-10-31,icu,50 to 59,male,23,0.933662091
3669,2020-10-31,icu,50 to 59,female,9,0.357536573
3670,2020-10-31,icu,50 to 59,all,32,0.642487325
3671,2020-10-31,icu,60 to 69,male,27,1.089185318
3672,2020-10-31,icu,60 to 69,female,11,0.425579659
3673,2020-10-31,icu,60 to 69,all,38,0.750450221
3674,2020-10-31,icu,70 to 79,male,29,1.812538516
3675,2020-10-31,icu,70 to 79,female,15,0.846340649
3676,2020-10-31,icu,70 to 79,all,44,1.304746728
3677,2020-10-31,icu,80+,male,18,2.420542336
3678,2020-10-31,icu,80+,female,12,1.120126052
3679,2020-10-31,icu,80+,all,30,1.652944473
3680,2020-10-31,icu,all,male,117,0.584599345
3681,2020-10-31,icu,all,female,62,0.308702616
3682,2020-10-31,icu,all,all,179,0.446408965
3683,2020-10-31,deaths,30 to 39,male,2,0.067829812
3684,2020-10-31,deaths,30 to 39,female,2,0.070498371
3685,2020-10-31,deaths,30 to 39,all,4,0.069138351
3686,2020-10-31,deaths,40 to 49,male,1,0.03893564
3687,2020-10-31,deaths,40 to 49,female,1,0.039013002
3688,2020-10-31,deaths,40 to 49,all,2,0.038974283
3689,2020-10-31,deaths,50 to 59,male,4,0.162376016
3690,2020-10-31,deaths,50 to 59,female,6,0.238357715
3691,2020-10-31,deaths,50 to 59,all,10,0.200777289
3692,2020-10-31,deaths,60 to 69,male,18,0.726123545
3693,2020-10-31,deaths,60 to 69,female,8,0.309512479
3694,2020-10-31,deaths,60 to 69,all,26,0.513465941
3695,2020-10-31,deaths,70 to 79,male,31,1.937541173
3696,2020-10-31,deaths,70 to 79,female,13,0.733495229
3697,2020-10-31,deaths,70 to 79,all,44,1.304746728
3698,2020-10-31,deaths,80+,male,115,15.46457604
3699,2020-10-31,deaths,80+,female,129,12.04135505
3700,2020-10-31,deaths,80+,all,244,13.44394838
3701,2020-10-31,deaths,all,male,171,0.854414427
3702,2020-10-31,deaths,all,female,159,0.791672837
3703,2020-10-31,deaths,all,all,330,0.822988595
3704,2020-11-07,cases,0 to 11,male,1367,54.68910027
3705,2020-11-07,cases,0 to 11,female,1166,49.08293627
3706,2020-11-07,cases,0 to 11,all,2533,51.95732238
3707,2020-11-07,cases,12 to 19,male,1523,83.27573838
3708,2020-11-07,cases,12 to 19,female,1506,87.52109572
3709,2020-11-07,cases,12 to 19,all,3029,85.33375103
3710,2020-11-07,cases,20 to 29,male,2881,99.95052778
3711,2020-11-07,cases,20 to 29,female,2687,101.7039095
3712,2020-11-07,cases,20 to 29,all,5568,100.7890618
3713,2020-11-07,cases,30 to 39,male,2271,77.02075185
3714,2020-11-07,cases,30 to 39,female,2294,80.86163109
3715,2020-11-07,cases,30 to 39,all,4565,78.90414331
3716,2020-11-07,cases,40 to 49,male,1958,76.23598268
3717,2020-11-07,cases,40 to 49,female,2175,84.8532799
3718,2020-11-07,cases,40 to 49,all,4134,80.55984219
3719,2020-11-07,cases,40 to 49,other,1,NA
3720,2020-11-07,cases,50 to 59,male,1842,74.77415526
3721,2020-11-07,cases,50 to 59,female,1780,70.71278888
3722,2020-11-07,cases,50 to 59,all,3622,72.72153415
3723,2020-11-07,cases,60 to 69,male,1237,49.90082363
3724,2020-11-07,cases,60 to 69,female,1165,45.07275478
3725,2020-11-07,cases,60 to 69,all,2403,47.45610212
3726,2020-11-07,cases,60 to 69,other,1,NA
3727,2020-11-07,cases,70 to 79,male,649,40.56336197
3728,2020-11-07,cases,70 to 79,female,702,39.60874236
3729,2020-11-07,cases,70 to 79,all,1351,40.06165521
3730,2020-11-07,cases,80+,male,619,83.23976144
3731,2020-11-07,cases,80+,female,1054,98.38440486
3732,2020-11-07,cases,80+,all,1673,92.17920342
3733,2020-11-07,cases,all,male,14347,71.68587009
3734,2020-11-07,cases,all,female,14530,72.34595167
3735,2020-11-07,cases,all,all,28879,72.02147771
3736,2020-11-07,cases,all,other,2,NA
3737,2020-11-07,hospitalizations,0 to 11,male,9,0.360059914
3738,2020-11-07,hospitalizations,0 to 11,female,8,0.336761141
3739,2020-11-07,hospitalizations,0 to 11,all,17,0.348706862
3740,2020-11-07,hospitalizations,12 to 19,male,3,0.164036254
3741,2020-11-07,hospitalizations,12 to 19,female,5,0.290574687
3742,2020-11-07,hospitalizations,12 to 19,all,8,0.225378015
3743,2020-11-07,hospitalizations,20 to 29,male,19,0.659166966
3744,2020-11-07,hospitalizations,20 to 29,female,41,1.551864641
3745,2020-11-07,hospitalizations,20 to 29,all,60,1.086089028
3746,2020-11-07,hospitalizations,30 to 39,male,46,1.560085683
3747,2020-11-07,hospitalizations,30 to 39,female,40,1.409967412
3748,2020-11-07,hospitalizations,30 to 39,all,86,1.486474551
3749,2020-11-07,hospitalizations,40 to 49,male,56,2.180395828
3750,2020-11-07,hospitalizations,40 to 49,female,43,1.677559097
3751,2020-11-07,hospitalizations,40 to 49,all,99,1.92922699
3752,2020-11-07,hospitalizations,50 to 59,male,90,3.653460355
3753,2020-11-07,hospitalizations,50 to 59,female,69,2.741113726
3754,2020-11-07,hospitalizations,50 to 59,all,159,3.192358898
3755,2020-11-07,hospitalizations,60 to 69,male,126,5.082864816
3756,2020-11-07,hospitalizations,60 to 69,female,80,3.095124792
3757,2020-11-07,hospitalizations,60 to 69,all,206,4.068230144
3758,2020-11-07,hospitalizations,70 to 79,male,146,9.12519391
3759,2020-11-07,hospitalizations,70 to 79,female,132,7.447797709
3760,2020-11-07,hospitalizations,70 to 79,all,278,8.243627054
3761,2020-11-07,hospitalizations,80+,male,191,25.68464368
3762,2020-11-07,hospitalizations,80+,female,218,20.3489566
3763,2020-11-07,hospitalizations,80+,all,409,22.53514298
3764,2020-11-07,hospitalizations,all,male,686,3.427650859
3765,2020-11-07,hospitalizations,all,female,636,3.166691346
3766,2020-11-07,hospitalizations,all,all,1322,3.296942191
3767,2020-11-07,icu,0 to 11,male,1,0.040006657
3768,2020-11-07,icu,0 to 11,all,1,0.020512168
3769,2020-11-07,icu,20 to 29,male,3,0.104078995
3770,2020-11-07,icu,20 to 29,all,3,0.054304451
3771,2020-11-07,icu,30 to 39,male,6,0.203489437
3772,2020-11-07,icu,30 to 39,female,1,0.035249185
3773,2020-11-07,icu,30 to 39,all,7,0.120992115
3774,2020-11-07,icu,40 to 49,male,14,0.545098957
3775,2020-11-07,icu,40 to 49,female,4,0.156052009
3776,2020-11-07,icu,40 to 49,all,18,0.350768544
3777,2020-11-07,icu,50 to 59,male,16,0.649504063
3778,2020-11-07,icu,50 to 59,female,19,0.754799432
3779,2020-11-07,icu,50 to 59,all,35,0.702720512
3780,2020-11-07,icu,60 to 69,male,39,1.573267681
3781,2020-11-07,icu,60 to 69,female,23,0.889848378
3782,2020-11-07,icu,60 to 69,all,62,1.224418781
3783,2020-11-07,icu,70 to 79,male,41,2.562554454
3784,2020-11-07,icu,70 to 79,female,30,1.692681297
3785,2020-11-07,icu,70 to 79,all,71,2.105386765
3786,2020-11-07,icu,80+,male,20,2.689491484
3787,2020-11-07,icu,80+,female,14,1.306813727
3788,2020-11-07,icu,80+,all,34,1.873337069
3789,2020-11-07,icu,all,male,140,0.699520584
3790,2020-11-07,icu,all,female,91,0.453095774
3791,2020-11-07,icu,all,all,231,0.576092017
3792,2020-11-07,deaths,20 to 29,male,1,0.034692998
3793,2020-11-07,deaths,20 to 29,all,1,0.018101484
3794,2020-11-07,deaths,40 to 49,male,1,0.03893564
3795,2020-11-07,deaths,40 to 49,all,1,0.019487141
3796,2020-11-07,deaths,50 to 59,male,7,0.284158028
3797,2020-11-07,deaths,50 to 59,female,7,0.278084001
3798,2020-11-07,deaths,50 to 59,all,14,0.281088205
3799,2020-11-07,deaths,60 to 69,male,23,0.92782453
3800,2020-11-07,deaths,60 to 69,female,10,0.386890599
3801,2020-11-07,deaths,60 to 69,all,33,0.651706771
3802,2020-11-07,deaths,70 to 79,male,36,2.250047814
3803,2020-11-07,deaths,70 to 79,female,35,1.974794847
3804,2020-11-07,deaths,70 to 79,all,71,2.105386765
3805,2020-11-07,deaths,80+,male,126,16.94379635
3806,2020-11-07,deaths,80+,female,142,13.25482494
3807,2020-11-07,deaths,80+,all,268,14.76630396
3808,2020-11-07,deaths,all,male,194,0.969335666
3809,2020-11-07,deaths,all,female,194,0.965940442
3810,2020-11-07,deaths,all,all,388,0.967635076
3811,2020-11-14,cases,0 to 11,male,1514,60.57007886
3812,2020-11-14,cases,0 to 11,female,1385,58.3017725
3813,2020-11-14,cases,0 to 11,all,2900,59.48528816
3814,2020-11-14,cases,0 to 11,other,1,NA
3815,2020-11-14,cases,12 to 19,male,1679,91.8056236
3816,2020-11-14,cases,12 to 19,female,1626,94.49488821
3817,2020-11-14,cases,12 to 19,all,3305,93.10929256
3818,2020-11-14,cases,20 to 29,male,3369,116.8807109
3819,2020-11-14,cases,20 to 29,female,3115,117.9038624
3820,2020-11-14,cases,20 to 29,all,6485,117.3881224
3821,2020-11-14,cases,20 to 29,other,1,NA
3822,2020-11-14,cases,30 to 39,male,2680,90.89194847
3823,2020-11-14,cases,30 to 39,female,2616,92.21186875
3824,2020-11-14,cases,30 to 39,all,5296,91.53917699
3825,2020-11-14,cases,40 to 49,male,2297,89.43516457
3826,2020-11-14,cases,40 to 49,female,2520,98.31276568
3827,2020-11-14,cases,40 to 49,all,4818,93.88904684
3828,2020-11-14,cases,40 to 49,other,1,NA
3829,2020-11-14,cases,50 to 59,male,2103,85.36919029
3830,2020-11-14,cases,50 to 59,female,2169,86.1663141
3831,2020-11-14,cases,50 to 59,all,4272,85.77205795
3832,2020-11-14,cases,60 to 69,male,1466,59.13872873
3833,2020-11-14,cases,60 to 69,female,1378,53.31352453
3834,2020-11-14,cases,60 to 69,all,2844,56.16527442
3835,2020-11-14,cases,70 to 79,male,771,48.18852401
3836,2020-11-14,cases,70 to 79,female,739,41.69638263
3837,2020-11-14,cases,70 to 79,all,1510,44.77653543
3838,2020-11-14,cases,80+,male,665,89.42559186
3839,2020-11-14,cases,80+,female,1106,103.2382844
3840,2020-11-14,cases,80+,all,1771,97.57882203
3841,2020-11-14,cases,all,male,16544,82.66334668
3842,2020-11-14,cases,all,female,16654,82.92150579
3843,2020-11-14,cases,all,all,33201,82.8001344
3844,2020-11-14,cases,all,other,3,NA
3845,2020-11-14,hospitalizations,0 to 11,male,4,0.160026628
3846,2020-11-14,hospitalizations,0 to 11,female,7,0.294665998
3847,2020-11-14,hospitalizations,0 to 11,all,11,0.225633852
3848,2020-11-14,hospitalizations,12 to 19,male,7,0.38275126
3849,2020-11-14,hospitalizations,12 to 19,female,8,0.464919499
3850,2020-11-14,hospitalizations,12 to 19,all,15,0.422583779
3851,2020-11-14,hospitalizations,20 to 29,male,22,0.76324596
3852,2020-11-14,hospitalizations,20 to 29,female,41,1.551864641
3853,2020-11-14,hospitalizations,20 to 29,all,63,1.140393479
3854,2020-11-14,hospitalizations,30 to 39,male,41,1.390511152
3855,2020-11-14,hospitalizations,30 to 39,female,48,1.691960895
3856,2020-11-14,hospitalizations,30 to 39,all,89,1.538328314
3857,2020-11-14,hospitalizations,40 to 49,male,61,2.375074026
3858,2020-11-14,hospitalizations,40 to 49,female,54,2.106702122
3859,2020-11-14,hospitalizations,40 to 49,all,115,2.241021251
3860,2020-11-14,hospitalizations,50 to 59,male,94,3.81583637
3861,2020-11-14,hospitalizations,50 to 59,female,67,2.661661155
3862,2020-11-14,hospitalizations,50 to 59,all,161,3.232514356
3863,2020-11-14,hospitalizations,60 to 69,male,179,7.220895254
3864,2020-11-14,hospitalizations,60 to 69,female,96,3.71414975
3865,2020-11-14,hospitalizations,60 to 69,all,275,5.430889756
3866,2020-11-14,hospitalizations,70 to 79,male,186,11.62524704
3867,2020-11-14,hospitalizations,70 to 79,female,129,7.278529579
3868,2020-11-14,hospitalizations,70 to 79,all,315,9.340800438
3869,2020-11-14,hospitalizations,80+,male,240,32.27389781
3870,2020-11-14,hospitalizations,80+,female,243,22.68255254
3871,2020-11-14,hospitalizations,80+,all,483,26.61240601
3872,2020-11-14,hospitalizations,all,male,834,4.167144048
3873,2020-11-14,hospitalizations,all,female,693,3.45049859
3874,2020-11-14,hospitalizations,all,all,1527,3.808192682
3875,2020-11-14,icu,12 to 19,male,1,0.054678751
3876,2020-11-14,icu,12 to 19,all,1,0.028172252
3877,2020-11-14,icu,20 to 29,male,5,0.173464991
3878,2020-11-14,icu,20 to 29,female,5,0.189251786
3879,2020-11-14,icu,20 to 29,all,10,0.181014838
3880,2020-11-14,icu,30 to 39,male,10,0.339149061
3881,2020-11-14,icu,30 to 39,female,4,0.140996741
3882,2020-11-14,icu,30 to 39,all,14,0.241984229
3883,2020-11-14,icu,40 to 49,male,11,0.428292038
3884,2020-11-14,icu,40 to 49,female,7,0.273091016
3885,2020-11-14,icu,40 to 49,all,18,0.350768544
3886,2020-11-14,icu,50 to 59,male,25,1.014850099
3887,2020-11-14,icu,50 to 59,female,12,0.476715431
3888,2020-11-14,icu,50 to 59,all,37,0.74287597
3889,2020-11-14,icu,60 to 69,male,61,2.460752014
3890,2020-11-14,icu,60 to 69,female,18,0.696403078
3891,2020-11-14,icu,60 to 69,all,79,1.560146512
3892,2020-11-14,icu,70 to 79,male,52,3.250069064
3893,2020-11-14,icu,70 to 79,female,26,1.466990458
3894,2020-11-14,icu,70 to 79,all,78,2.312960109
3895,2020-11-14,icu,80+,male,26,3.49633893
3896,2020-11-14,icu,80+,female,20,1.866876753
3897,2020-11-14,icu,80+,all,46,2.534514858
3898,2020-11-14,icu,all,male,191,0.954345939
3899,2020-11-14,icu,all,female,92,0.458074849
3900,2020-11-14,icu,all,all,283,0.705775068
3901,2020-11-14,deaths,30 to 39,male,3,0.101744718
3902,2020-11-14,deaths,30 to 39,female,1,0.035249185
3903,2020-11-14,deaths,30 to 39,all,4,0.069138351
3904,2020-11-14,deaths,40 to 49,male,4,0.155742559
3905,2020-11-14,deaths,40 to 49,female,4,0.156052009
3906,2020-11-14,deaths,40 to 49,all,8,0.155897131
3907,2020-11-14,deaths,50 to 59,male,7,0.284158028
3908,2020-11-14,deaths,50 to 59,female,3,0.119178858
3909,2020-11-14,deaths,50 to 59,all,10,0.200777289
3910,2020-11-14,deaths,60 to 69,male,24,0.968164727
3911,2020-11-14,deaths,60 to 69,female,10,0.386890599
3912,2020-11-14,deaths,60 to 69,all,34,0.671455461
3913,2020-11-14,deaths,70 to 79,male,58,3.625077033
3914,2020-11-14,deaths,70 to 79,female,33,1.861949427
3915,2020-11-14,deaths,70 to 79,all,91,2.69845346
3916,2020-11-14,deaths,80+,male,121,16.27142348
3917,2020-11-14,deaths,80+,female,130,12.13469889
3918,2020-11-14,deaths,80+,all,251,13.82963542
3919,2020-11-14,deaths,all,male,217,1.084256905
3920,2020-11-14,deaths,all,female,181,0.901212474
3921,2020-11-14,deaths,all,all,398,0.992574124
3922,2020-11-21,cases,0 to 11,male,1602,64.09066469
3923,2020-11-21,cases,0 to 11,female,1434,60.36443449
3924,2020-11-21,cases,0 to 11,all,3037,62.29545522
3925,2020-11-21,cases,0 to 11,other,1,NA
3926,2020-11-21,cases,12 to 19,male,1886,103.1241251
3927,2020-11-21,cases,12 to 19,female,1683,97.80743964
3928,2020-11-21,cases,12 to 19,all,3569,100.5467671
3929,2020-11-21,cases,20 to 29,male,3618,125.5192675
3930,2020-11-21,cases,20 to 29,female,3294,124.6790763
3931,2020-11-21,cases,20 to 29,all,6912,125.117456
3932,2020-11-21,cases,30 to 39,male,3015,102.253442
3933,2020-11-21,cases,30 to 39,female,2900,102.2226374
3934,2020-11-21,cases,30 to 39,all,5915,102.2383368
3935,2020-11-21,cases,40 to 49,male,2531,98.54610428
3936,2020-11-21,cases,40 to 49,female,2629,102.5651829
3937,2020-11-21,cases,40 to 49,all,5160,100.5536492
3938,2020-11-21,cases,50 to 59,male,2385,96.8166994
3939,2020-11-21,cases,50 to 59,female,2330,92.56224612
3940,2020-11-21,cases,50 to 59,all,4715,94.66649186
3941,2020-11-21,cases,60 to 69,male,1585,63.93921216
3942,2020-11-21,cases,60 to 69,female,1476,57.1050524
3943,2020-11-21,cases,60 to 69,all,3061,60.45074015
3944,2020-11-21,cases,70 to 79,male,795,49.68855588
3945,2020-11-21,cases,70 to 79,female,816,46.04093129
3946,2020-11-21,cases,70 to 79,all,1611,47.77152224
3947,2020-11-21,cases,80+,male,747,100.4525069
3948,2020-11-21,cases,80+,female,1292,120.6002382
3949,2020-11-21,cases,80+,all,2039,112.345126
3950,2020-11-21,cases,all,male,18166,90.76779229
3951,2020-11-21,cases,all,female,17856,88.90635327
3952,2020-11-21,cases,all,all,36023,89.83793384
3953,2020-11-21,cases,all,other,1,NA
3954,2020-11-21,hospitalizations,0 to 11,male,11,0.440073228
3955,2020-11-21,hospitalizations,0 to 11,female,6,0.252570856
3956,2020-11-21,hospitalizations,0 to 11,all,17,0.348706862
3957,2020-11-21,hospitalizations,12 to 19,male,7,0.38275126
3958,2020-11-21,hospitalizations,12 to 19,female,12,0.697379249
3959,2020-11-21,hospitalizations,12 to 19,all,19,0.535272786
3960,2020-11-21,hospitalizations,20 to 29,male,20,0.693859964
3961,2020-11-21,hospitalizations,20 to 29,female,36,1.362612856
3962,2020-11-21,hospitalizations,20 to 29,all,56,1.013683093
3963,2020-11-21,hospitalizations,30 to 39,male,51,1.729660213
3964,2020-11-21,hospitalizations,30 to 39,female,66,2.32644623
3965,2020-11-21,hospitalizations,30 to 39,all,117,2.022296773
3966,2020-11-21,hospitalizations,40 to 49,male,72,2.803366064
3967,2020-11-21,hospitalizations,40 to 49,female,48,1.872624108
3968,2020-11-21,hospitalizations,40 to 49,all,120,2.338456957
3969,2020-11-21,hospitalizations,50 to 59,male,133,5.399002524
3970,2020-11-21,hospitalizations,50 to 59,female,77,3.058924014
3971,2020-11-21,hospitalizations,50 to 59,all,210,4.216323073
3972,2020-11-21,hospitalizations,60 to 69,male,166,6.696472694
3973,2020-11-21,hospitalizations,60 to 69,female,114,4.410552828
3974,2020-11-21,hospitalizations,60 to 69,all,280,5.529633206
3975,2020-11-21,hospitalizations,70 to 79,male,189,11.81275102
3976,2020-11-21,hospitalizations,70 to 79,female,150,8.463406487
3977,2020-11-21,hospitalizations,70 to 79,all,339,10.05248047
3978,2020-11-21,hospitalizations,80+,male,269,36.17366047
3979,2020-11-21,hospitalizations,80+,female,270,25.20283616
3980,2020-11-21,hospitalizations,80+,all,539,29.69790236
3981,2020-11-21,hospitalizations,all,male,918,4.586856398
3982,2020-11-21,hospitalizations,all,female,779,3.878698992
3983,2020-11-21,hospitalizations,all,all,1697,4.232156504
3984,2020-11-21,icu,0 to 11,male,3,0.120019971
3985,2020-11-21,icu,0 to 11,female,1,0.042095143
3986,2020-11-21,icu,0 to 11,all,4,0.082048673
3987,2020-11-21,icu,20 to 29,female,1,0.037850357
3988,2020-11-21,icu,20 to 29,all,1,0.018101484
3989,2020-11-21,icu,30 to 39,male,9,0.305234155
3990,2020-11-21,icu,30 to 39,female,9,0.317242668
3991,2020-11-21,icu,30 to 39,all,18,0.31112258
3992,2020-11-21,icu,40 to 49,male,18,0.700841516
3993,2020-11-21,icu,40 to 49,female,10,0.390130023
3994,2020-11-21,icu,40 to 49,all,28,0.545639957
3995,2020-11-21,icu,50 to 59,male,30,1.217820118
3996,2020-11-21,icu,50 to 59,female,19,0.754799432
3997,2020-11-21,icu,50 to 59,all,49,0.983808717
3998,2020-11-21,icu,60 to 69,male,52,2.097690241
3999,2020-11-21,icu,60 to 69,female,24,0.928537438
4000,2020-11-21,icu,60 to 69,all,76,1.500900442
4001,2020-11-21,icu,70 to 79,male,44,2.750058439
4002,2020-11-21,icu,70 to 79,female,23,1.297722328
